,id,gwh_per_mm3,latitude,longitude,type,rainfall,avg daily temp,min daily temp,max daily temp,sea level pressure,global radiation
217,H910,1.0810810810810811,46.727083,23.29625,HDAM,1.5060274135576535,9.192931289924946,4.147013591791261,14.327232528105379,1017.3375481592466,152.83835616438355
218,H918,1.7082250341997265,39.9622222,9.5055556,HDAM,0.7778082266245803,17.93131469177873,13.728903811598478,22.18630088649384,0.0,186.6904109589041
219,H923,9.166666666666666,46.187083,27.18375,HDAM,1.4830137243009593,11.576739467578392,5.825123128509277,17.384355766336395,1016.8109721144584,152.84931506849315
220,H936,4.203636363636363,41.41,-8.5,HDAM,3.1567123611495918,15.151314708957933,8.800684736567002,22.51531452283467,1019.3487814707299,171.29041095890412
221,H938,2.7333333333333334,64.717559,18.242239,HDAM,1.5750685291747524,1.8548766351828019,-2.8273150292569644,6.251999842681705,1008.4474114404966,91.67397260273972
222,H94,2.696035242290749,46.0508221655,6.94899701138,HDAM,3.304383616578089,4.05599992379342,0.06364382662083189,8.244246422774987,1019.0739878197239,159.98356164383563
223,H949,0.7870967741935484,45.495417,26.250417,HDAM,1.8961644117146321,8.147260071214747,2.6141917296468393,13.622876433272884,1016.8219330252033,151.07945205479453
224,H955,0.6673640167364017,39.5649,-7.8123,HDAM,1.1098630330333972,16.884711978860096,10.552958641721778,24.30610898684149,1018.5452178537029,201.0246575342466
225,H96,3.3571428571428568,46.5680720667,8.31932651704,HPHS,5.050685040591515,2.0700273566458325,-0.8751506731475461,4.983123170706915,1019.1589186576948,154.9808219178082
226,H97,0.5503144654088051,44.47095,6.26967,HDAM,1.7520548279971293,11.055944952144198,4.86736977125888,17.17479414368329,1018.1348091020976,179.74246575342465
227,H974,0.2933333333333333,58.986325,14.106716,HDAM,1.5953424863619348,7.399232714204755,4.019945114942854,11.061890150606633,1010.4279577803939,109.74520547945205
228,H976,5.813953488372092,61.489482,16.381977,HDAM,1.8435616855751977,4.731095781182385,0.31599999395237394,9.057588822006771,1009.5734380016588,100.08767123287672
229,H3424,1.669090909090909,46.159346,9.930337,HPHS,2.276712378083843,8.190657355789453,3.8627396410356645,13.857807911095554,1018.2827544747967,156.7972602739726
230,H3427,2.08,46.171156,10.06145,HDAM,2.19643840005953,7.925616284755812,3.6341095016121048,13.619479116031977,1018.3238495291096,157.0191780821918
231,N1,4.3010696774193535,58.29373399999999,6.453253,HDAM,0.0,0.0,0.0,0.0,0.0,0.0
232,N4,62.079640974497785,58.65815500000001,6.728166000000001,HDAM,7.22054810197386,5.152246461584143,1.9610410444438457,8.892191583453997,1011.379738836419,80.28493150684932
233,N5,6.924331818181818,58.65991,6.698752000000002,HDAM,7.839178225438888,5.16191767591932,2.0888218823207976,8.812383357976397,1011.3805612224422,80.0931506849315
234,N7,26.226857142857146,58.50594200000001,7.417103999999998,HDAM,5.602739807840896,5.3950957610539785,2.0714794033704553,9.20490391646346,1011.2759038219713,81.27945205479452
235,N9,1.6046238095238097,58.76468199999999,6.36841,HDAM,9.637808363894894,4.635095786323694,2.1903561067397463,7.72528750257541,1011.337547992027,77.81643835616438
236,N10,3.631472,59.01098100000001,6.445128,HDAM,9.267945352482469,4.279945104288524,1.958520501612188,7.241205309882556,1011.3748092024293,77.41095890410959
237,N12,2.403902019002375,58.77569200000001,7.012965,HDAM,5.7101371058046,2.9847396671363753,-0.06156164250553471,6.508986145742748,1011.3885076653468,79.5041095890411
238,N13,2.487259615384616,58.93561800000001,7.088094,HDAM,5.241095984798588,1.9759177773119243,-0.8705479486603035,5.300438235996112,1011.4446703767123,78.8
239,N14,0.19508,59.026673,7.089142999999999,HDAM,5.1241097007712275,1.498739686557283,-1.1214520291922843,4.5995067434410934,1011.4802888217038,78.58630136986301
240,N15,0.832711592178771,58.76363900000001,7.51007,HDAM,4.75315078496933,4.2535067499143215,1.1933972329105416,8.187369681338538,1011.2865881514875,81.01095890410959
241,N16,1.0396530303030302,58.983853,7.67232,HDAM,3.9783562385872617,3.954767034422249,0.9457807956186876,8.430054609702058,1011.2854943680437,82.2958904109589
242,N21,2.254610886189833,58.390377,7.894692,HDAM,5.091232974888527,6.492328617721796,3.423150619053065,10.507780557758595,1011.2060408082726,89.05753424657534
243,N22,7.704329268292684,58.530437,8.334303,HDAM,4.316164472168439,6.15572591337235,2.1123561098355137,10.849670994965589,1010.9860411761558,95.16712328767123
244,N25,0.5609957219251337,68.090128,17.716649,HDAM,1.8676712668105349,-2.0650136571989894,-4.704657454502909,1.0321643596846763,1007.1509725492294,89.3972602739726
245,N26,0.8265457732761979,58.906297,8.22607,HDAM,3.7284932007528333,4.483260168824089,1.1357534016648383,8.802246354785684,1011.0580954355736,92.17534246575343
246,N27,0.7861674988651838,58.951934,8.394045,HDAM,3.5832877387739206,5.064630033831074,1.573945170293932,9.524191608473863,1011.0180956696811,94.1945205479452
247,N29,1.247160390516039,59.657665,6.096469,HDAM,11.640822108477762,5.441534144053721,2.6597259657023704,8.997205298138807,1010.765495070366,77.86301369863014
248,N30,2.176418823529412,59.657561,6.096339,HDAM,11.640822108477762,5.441534144053721,2.6597259657023704,8.997205298138807,1010.765495070366,77.86301369863014
249,N31,2.644078212290503,59.874602,6.073857,HDAM,11.94684951158419,4.593753332859033,2.0684931135851228,7.99887653952592,1010.6087813703981,78.02191780821917
250,N34,0.4609723273415327,59.35312800000001,7.247816999999999,HDAM,4.029315143905274,1.8069588718655174,-1.7625752870963045,5.385260160109156,1011.2813826051477,78.85205479452055
251,N35,0.8941290322580646,59.353127,7.247782000000001,HDAM,4.029315143905274,1.8069588718655174,-1.7625752870963045,5.385260160109156,1011.2813826051477,78.85205479452055
252,N36,5.255429054054055,59.12481,7.5063,HDAM,3.649863081109034,3.257013628693068,-0.1733150621595448,7.417643666134714,1011.3098786654538,80.0986301369863
253,N37,2.0933577661431064,59.68751500000001,6.521502,HDAM,8.461370009592134,2.2772876399684034,0.10887670994621433,5.0243012704210335,1010.8857686081977,77.31232876712329
254,N38,12.324984642686507,59.526994,6.658841000000002,HDAM,8.085753583908081,5.049725917956397,2.3685204723416127,8.533643643415138,1011.0668640972817,78.64109589041095
255,N39,21.51154318181818,59.555761,6.598419,HDAM,8.928767233352138,4.586164289845588,2.075150640691592,7.8863011733105735,1011.0405614565497,77.95890410958904
256,N40,9.373008695652171,59.651863,6.824512,HDAM,6.472602839992471,2.994164329649855,0.06175342816604327,6.356876573425858,1010.8885048226134,78.4986301369863
257,N42,6.214258064516129,59.690494,6.570213000000002,HDAM,8.461370009592134,2.2772876399684034,0.10887670994621433,5.0243012704210335,1010.8857686081977,77.31232876712329
258,N43,1.4552391304347827,59.930933,6.197613,HDAM,9.344109769390053,2.507095843461687,0.3300821844437351,5.447205345603089,1010.5545331563035,77.68219178082192
259,N44,1.3917171893147504,59.831861,6.881373,HDAM,6.396712423840614,2.1863835007666723,-0.47616436931062234,5.257999890869202,1010.7213838760167,78.98904109589041
260,N45,3.0016611295681064,59.818537,6.818575999999998,HDAM,6.396712423840614,2.1863835007666723,-0.47616436931062234,5.257999890869202,1010.7213838760167,78.98904109589041
261,N46,1.508910714285714,59.850284,6.962739,HDAM,4.8534247437160305,0.05539726826221975,-2.32197254600182,2.543315012201871,1010.7137103355094,79.59452054794521
262,N47,0.7848877333333333,59.779587,7.728817999999999,HDAM,2.633698679731317,1.218602717254464,-1.977808151220622,4.8858903070988315,1010.735081502836,82.96164383561644
263,N48,12.919639233370912,60.127577,6.337427,HDAM,7.9446576836990985,2.6380273279925324,0.17950684015371213,5.660356030602978,1010.4912468897153,78.61917808219178
264,N49,2.283971361502348,60.125942,6.568911,HDAM,6.5052055801430795,4.646931395832806,1.9276985923006926,8.208136807422932,1010.5698758896083,79.9972602739726
265,N50,3.0264892412231035,60.129931000000006,6.641964999999999,HDAM,5.887397358352191,1.689506811077056,-0.7723561511566378,4.546821830625811,1010.6169998796018,79.63287671232877
266,N53,0.6045906040268456,59.21679,8.451891999999999,HDAM,3.184383612462919,5.089479332723438,1.0382191623216623,9.637314871443461,1011.0561772594713,96.28493150684932
267,N54,3.409611111111111,59.356167000000006,8.177044,HDAM,3.053972648431177,4.007095802621278,-0.20589040436156808,8.81931486592105,1011.1843977418664,90.58082191780822
268,N57,2.097594736842105,59.49854499999999,8.633632,HDAM,3.2884932021572166,4.789040983085559,0.7770958771291253,9.344547743666661,1010.9898780300192,96.98082191780821
269,N58,4.662858552631579,59.60825300000001,8.713219,HDAM,3.509041134135364,3.2440821335587193,0.09693150342225212,7.419397028974474,1010.8506988107341,95.36164383561643
270,N62,0.5064610485056346,59.686023,9.142329,HDAM,2.647671280821709,4.938082068495146,1.2692054499757208,10.084328529182566,1010.8676849783284,96.15890410958905
271,N63,0.17528195488721804,59.825847,8.345667,HDAM,2.3123287970889104,1.0321917707177057,-2.0478903638479644,4.983835506648438,1010.708232388431,92.31232876712329
272,N68,1.0864572727272728,60.243794,8.701658,HDAM,2.312876755407412,2.0625478969197975,-1.35399997724756,5.717561527596761,1010.8594639608305,92.77808219178083
273,N70,2.155707386363636,60.267223,8.959338,HDAM,2.3534246949300375,2.809506789635714,-0.6789862759564429,6.948164239097132,1010.8572747217465,92.68493150684931
274,N77,3.0561041666666666,59.862852,9.384991,HDAM,2.758630189503709,4.171205383130949,0.5109314997565665,9.094657340584552,1010.7380958034568,94.13150684931507
275,N80,0.5618798507462687,59.928859,9.963443,HDAM,2.2920548380237737,5.4146026270642675,1.5552054314427588,10.585999771478038,1010.6569996454945,97.17260273972603
276,N81,1.8980740000000003,60.084174,9.816174,HDAM,2.400273998959424,4.688356035968212,0.7878355967927061,10.187260009817882,1010.7087812031785,95.61643835616438
277,N85,0.8136210392902408,60.58251800000001,5.54282,HDAM,11.435342631927908,6.734958749085869,4.084301272713362,9.835095672595175,1010.1117955037993,80.92054794520548
278,N88,0.5334640968787311,60.554264,6.029859,HDAM,9.260274102589856,2.980821842480808,0.6784931297579857,5.995972467693564,1010.4041238027077,79.43013698630136
279,N89,5.691142658315936,60.872580000000006,5.594089,HDAM,11.66054816760429,5.16794510998138,2.806219116608574,8.124821731346112,1009.928505424604,80.64657534246575
280,N90,17.737089201877932,60.923999,5.98594,HDAM,9.483561796358186,3.048767037577417,0.8281369481797087,5.784903974698422,1010.1115202603274,80.0027397260274
281,N91,0.6860333253416447,60.96065400000001,5.702609,HDAM,10.592602964949934,3.2814246040041724,1.1687670933822654,5.938739571832631,1009.989880705533,79.86849315068493
282,N92,1.39164039408867,61.716661,5.236697,HDAM,9.138356301555895,5.962794380844252,3.847616361326551,8.75389020456741,1009.0071365983518,82.90958904109588
283,N94,1.8922787610619467,61.61468000000001,5.678051,HDAM,9.631507003960545,4.882383456173009,2.6977533843062105,8.125780613506086,1009.3671371668986,81.73972602739725
284,N95,0.6233960451977401,60.55784,6.211286,HDAM,7.763835758542362,1.9956437973229035,-0.1872328827438289,4.991725899631234,1010.5115200931078,79.7095890410959
285,N96,4.069222891566266,60.662251,6.118739,HDAM,8.100548064545409,4.09331499157499,1.4951780496139642,7.630383373480545,1010.4567242348031,80.44657534246575
286,N97,0.6636363636363637,60.738548,6.261966,HDAM,8.035068620394354,1.3218629863266258,-0.7603835475159018,4.009698537288055,1010.4578228676156,80.0931506849315
287,N98,4.543368700265253,60.50696800000001,7.140933,HDAM,4.147123381781252,0.7399725881341386,-1.8697807862589213,3.57353417506467,1010.7657671366652,82.81917808219178
288,N99,7.190215789473685,60.507421,7.1407050000000005,HDAM,4.147123381781252,0.7399725881341386,-1.8697807862589213,3.57353417506467,1010.7657671366652,82.81917808219178
289,N100,1.7663117870722431,60.575845,6.921271000000001,HDAM,4.841917889902036,5.612602609059174,2.6459725357541073,9.036958697269837,1010.7413828392552,83.88219178082191
290,N101,5.045748337028825,61.021374,6.567662,HDAM,6.669315180386582,4.338958794036753,1.9584109145331465,7.228438193453093,1010.2780937299336,82.24109589041096
291,N104,4.966358078602621,60.80433100000001,7.378572,HDAM,4.209589096781325,1.1277807918313432,-1.601616407451156,4.122958826937087,1010.4734383360981,83.65205479452055
292,N105,12.929139175257733,60.8525,7.300704,HDAM,4.209589096781325,1.1277807918313432,-1.601616407451156,4.122958826937087,1010.4734383360981,83.65205479452055
293,N107,4.18243359375,61.218821,6.063636,HDAM,9.331780973689197,3.234520481950412,0.8958355937714446,5.7184656379106515,1009.9186443172089,80.53972602739726
294,N108,3.834784810126582,61.218879,6.063321,HDAM,9.331780973689197,3.234520481950412,0.8958355937714446,5.7184656379106515,1009.9186443172089,80.53972602739726
295,N109,3.2044096185737976,61.350357,6.5737619999999986,HDAM,7.447123419911894,2.56254787818618,0.16178081928152743,5.431753310969431,1010.0657656316888,81.72328767123288
296,N110,6.596549056603774,61.27795,7.150453999999999,HDAM,3.865753508512288,4.584876618631286,1.7762739302207755,8.106821712826008,1010.4074123434824,84.92876712328767
297,N111,17.280908496732025,61.176752,7.626967,HDAM,3.15150689515349,0.05791780809833579,-2.7842191124411477,3.404520457983017,1010.5076837409033,85.07123287671233
298,N112,1.3089819999999999,61.445797,6.009602,HDAM,8.981370054532404,4.768273874765185,2.1995889774842623,7.913314892392452,1009.7539861809718,81.47123287671234
299,N113,2.0196506024096386,61.520817,7.308742,HDAM,4.2427398067631135,-0.050328780118733235,-2.872301310749903,3.1176163810369086,1010.3931642297196,84.51780821917808
300,N114,6.676898444647758,60.529495,7.748357,HDAM,2.5287671568459027,-0.5694520378051555,-3.432438280270116,2.6696985670811917,1010.7169975385274,84.30958904109589
301,N115,0.4458977900552486,60.502858,7.862397,HDAM,2.332876744743896,-0.7680547666212876,-3.4985752709158886,2.386109527180048,1010.7479599208048,84.63013698630137
302,N116,2.3118033766233768,60.567368,8.410259,HDAM,1.9520548302833347,1.7164109052656449,-2.4440821276748017,6.033013561572114,1010.8389171861622,91.3945205479452
303,N118,0.6709848375451263,60.62675,8.181678999999999,HDAM,2.361369898874466,1.400082169871216,-1.9768766537002505,5.112054670739868,1010.705767236997,86.78630136986301
304,N119,1.1962053543307087,60.626677,8.182144000000001,HDAM,2.361369898874466,1.400082169871216,-1.9768766537002505,5.112054670739868,1010.705767236997,86.78630136986301
305,N123,14.508701472556892,61.061044,7.822617,HDAM,2.632602778689502,1.0575342088376414,-2.4695615967454976,4.5275341556956095,1010.6213845448951,85.40821917808219
306,N124,0.9649617647058824,60.929748,8.422632,HDAM,2.2391781214165363,0.37693149194325487,-2.3204383139587836,3.6331232082455944,1010.451520862318,90.2986301369863
307,N125,1.1757,60.80241700000001,8.638246,HDAM,2.2813698909054065,1.3205753218076408,-2.2251780305874265,5.455780698915254,1010.3419334934182,91.13424657534246
308,N126,0.6820748633113697,61.19814100000001,8.382166999999999,HDAM,2.0797260586529562,0.14484932868652148,-3.2790958145709888,3.6575615645220427,1010.7348080987799,88.20821917808219
309,N127,3.780850000000001,61.141694,8.878446,HDAM,2.1361644139028577,2.4406848664969614,-1.3221917459205406,6.79953410331517,1010.490700583262,89.93698630136986
310,N128,0.6190866274179982,61.25827099999999,8.757071,HDAM,2.2506849731484504,0.8038355892753765,-2.534219117875989,4.361862917764954,1010.3764533055971,89.45753424657535
311,N129,48.854201388888896,61.504615,7.706136999999999,HDAM,2.6178082595132803,0.9784383308244486,-2.6806300777278533,4.495588942943779,1010.5846704770441,86.15342465753425
312,N130,1.1728657628128722,61.481479,9.314391,HDAM,1.9846575622689233,1.2635890367657763,-2.6861095417954335,5.513698505804147,1010.1186418089148,89.03835616438356
313,N133,1.3527323999999998,61.00656899999999,10.031814,HDAM,2.3641096144506375,2.382547877101253,-1.2585752937891712,6.413808048261355,1010.3852176195954,92.40547945205479
314,N134,1.6664840294840295,61.115301,10.454126,HDAM,1.1635616630724033,3.1744382920024328,0.1256438216883434,7.450219009010351,1010.2808349609375,95.18356164383562
315,N137,40.6289389067524,61.564563,9.792926,HDAM,1.9441096186637878,2.037506776782748,-1.784301324290772,6.496219029114263,1010.4980965392231,90.30958904109589
316,N139,2.2046689734717417,61.768853,5.304794,HDAM,9.842191940137784,4.160109504067326,2.323232823875669,6.576082037236184,1009.0665898571276,81.86301369863014
317,N140,0.9866560283687944,61.768853,5.304794,HDAM,9.842191940137784,4.160109504067326,2.323232823875669,6.576082037236184,1009.0665898571276,81.86301369863014
318,N141,4.920616822429906,61.77111,5.2976230000000015,HDAM,9.138356301555895,5.962794380844252,3.847616361326551,8.75389020456741,1009.0071365983518,82.90958904109588
319,N142,2.8132765432098767,61.801737,5.669954,HDAM,8.936164537521258,5.043534154700089,2.830547884928241,7.988301197495566,1009.1093268407534,82.3013698630137
320,N143,3.7538385518590993,61.801737,5.669954,HDAM,8.936164537521258,5.043534154700089,2.830547884928241,7.988301197495566,1009.1093268407534,82.3013698630137
321,N144,3.2171078431372546,62.020561,5.839346,HDAM,7.871506997003947,4.732273872553894,2.379917752099772,7.686986127837676,1008.9945355977097,82.74520547945205
322,N145,2.25787728026534,62.107524,6.571821000000001,HDAM,6.334246683773929,4.807862923687248,1.9726848825710277,8.280547777920553,1009.1306965031036,84.97808219178083
323,N147,7.416874285714287,62.232416,7.430165,HDAM,3.957260353107975,1.2956712054624542,-0.9817534066532573,4.824821823447534,1009.1432996776006,86.56164383561644
324,N148,10.7532,62.205012,7.445873,HDAM,3.957260353107975,1.2956712054624542,-0.9817534066532573,4.824821823447534,1009.1432996776006,86.56164383561644
325,N149,4.689497757847533,62.195096,7.517685,HDAM,3.7263014539668005,-1.3952602426891458,-3.10610950111016,2.43597255103188,1009.6205608211152,87.47671232876712
326,N150,1.8735383333333333,61.899278,8.227095,HDAM,1.952876749348967,0.23717807818153133,-3.414109531713471,4.092301278872645,1009.3512459532856,90.5041095890411
327,N152,0.5581369230769231,61.817179,8.951578,HDAM,1.3624657808917842,1.1734794080155353,-3.401424603159093,5.80158887791307,1009.4800107354987,91.5123287671233
328,N154,0.15779549929676512,62.508264,8.473486999999999,HDAM,3.436438402411056,1.536027362355835,-1.598136943129644,4.930684824833927,1009.0849453860766,94.18356164383562
329,N155,2.151594642857143,62.627288,8.893746,HDAM,3.23123293886446,1.680191751329662,-1.367945170336186,5.3640546934143325,1008.9465877167166,94.44383561643835
330,N156,39.8294623655914,62.664258,8.514969,HDAM,3.838904182878259,3.527999932186244,0.16484929791664424,6.995013541391451,1008.9101505645334,94.45479452054795
331,N158,8.422303999999999,63.038848,8.655876,HDAM,5.180822002561125,5.101945079393583,1.838273924471785,8.909506636061897,1008.4542610900043,92.56986301369864
332,N159,0.33061658536585364,62.933703,9.125257,HDAM,3.61041102491013,2.880767064199668,-0.10967122667456326,6.7159724341935085,1008.6326161841823,92.66575342465754
333,N160,4.989034636871509,63.001093,9.020321,HDAM,4.363287768788534,4.248136895670466,1.0985479286782545,8.10186282520833,1008.5287808352954,92.54520547945205
334,N161,2.0412712418300654,62.185692,10.611858,HDAM,1.5750685265619462,0.3364931311713506,-3.8263560728973722,4.489534149757803,1010.7846698081656,92.91232876712328
335,N162,1.1479575757575755,62.621834,10.257691,HDAM,1.9463014143787019,0.04821918076542142,-2.563616378421653,5.438712198481168,1009.5871357956978,93.86849315068493
336,N163,1.1139566666666667,62.66241700000001,10.139673,HDAM,1.8942466032015135,0.35709589701401045,-2.228136944612616,5.8164930210333985,1009.4805612224422,94.06027397260274
337,N164,2.3029166666666665,62.915995,9.680167,HDAM,2.7843836095235117,3.362739657682099,0.3098356059152786,7.62306833483585,1008.8071354278146,93.37808219178082
338,N165,5.340004,63.113494,10.478311,HDAM,3.2794521070506475,3.28134240339676,0.4837534129211347,7.5717258749912455,1009.1285064279217,92.20821917808219
339,N169,3.7482578397212554,59.128023,11.43825,HDAM,2.302739776977121,6.517314938481336,3.9659999202783793,10.386164145957526,1010.2282311844499,103.62739726027397
340,N173,0.44435975609756095,60.027536,11.323332,HDAM,1.8673972925094708,5.537588925317746,1.7623013155509348,10.073753193413761,1010.6975473900363,98.8958904109589
341,N178,0.932,61.163873,11.456755,HDAM,1.9153424979889229,2.636931432487622,-2.6870136538392875,7.762602571367401,1011.6517952696918,95.63561643835617
342,N179,1.1559275471698114,61.237602,11.517878,HDAM,2.0306849698497826,2.0128492898932877,-2.4040821523443885,6.785753288206784,1010.975082773705,94.73972602739725
343,N182,0.15257152000000002,62.996363,11.826643,HDAM,2.6082192324612237,1.2137533994621201,-2.4107122851969445,5.043643731807601,1009.4369988428404,92.83287671232877
344,N184,3.0963089552238805,63.300242,9.136845,HDAM,0.0,0.0,0.0,0.0,0.0,0.0
345,N189,1.69391437142078,63.355502,10.448813,HDAM,3.217534301460606,5.412301270801523,2.746575284728857,9.013972398863263,1009.020562158872,92.24383561643836
346,N190,1.6381647331786542,63.19240600000001,10.956678,HDAM,2.6854794961132415,3.4055889582797274,0.13101370479044033,7.659260049778713,1009.283848091021,92.69041095890411
347,N191,0.8621621621621621,63.637554,10.132666,HDAM,4.2898630929319825,5.402383434384653,2.875068432511124,9.07846554473859,1008.5359018822239,89.94520547945206
348,N192,0.7683,63.726499,10.865013,HDAM,4.081095951877228,4.677972501470414,2.6194246109932253,8.586355981802287,1008.7504235672624,89.82739726027397
349,N193,4.360443548387097,63.927744,10.233434,HDAM,5.480822009256442,5.631013568490744,2.811287595112234,9.34873953147804,1008.2153551075556,90.14794520547945
350,N194,1.721029082774049,63.84786999999999,10.682239,HDAM,5.101643917658557,4.124986231235201,2.583205424198141,8.436191575315922,1008.537272414116,89.05753424657534
351,N197,1.0593125,63.44024399999999,11.742539,HDAM,3.0901370476369987,3.538602667955095,-0.11172601491314908,7.6536984581704415,1009.2709728502248,91.86027397260274
352,N198,0.9103553333333334,64.228736,12.025878,HDAM,4.227397317429111,3.1762739020412507,0.6649588871951381,6.809123148789553,1008.7159040895227,88.69589041095891
353,N199,1.5300785123966942,60.805201,7.3773050000000016,HDAM,4.209589096781325,1.1277807918313432,-1.601616407451156,4.122958826937087,1010.4734383360981,83.65205479452055
354,N200,0.8978549883990719,60.958423,9.300065,HDAM,2.0180822158513005,2.797534175533546,-1.299780810027294,6.857013553049263,1010.7896036226456,90.51780821917808
355,N201,0.8528301217038541,60.857432,5.696332,HDAM,11.404931682593203,3.9592875976880935,1.718986247862651,6.729150532160515,1009.9972756581764,79.86027397260274
356,N202,30.653742110009016,60.87005799999999,5.596857,HDAM,11.66054816760429,5.16794510998138,2.806219116608574,8.124821731346112,1009.928505424604,80.64657534246575
357,N204,0.4162433712121213,59.204847,7.8351229999999985,HDAM,3.4290411656033504,2.882630066093925,-0.8089588902176243,7.0825477880974335,1011.2024786962222,84.88219178082191
358,N205,0.8143311999999999,59.310502,9.045155,HDAM,2.8720548445231295,5.9134793136217825,2.0805752981403103,10.664465495382679,1010.7597398731807,97.56712328767124
359,N206,2.143009049773756,60.911585,9.368901,HDAM,2.0180822158513005,2.797534175533546,-1.299780810027294,6.857013553049263,1010.7896036226456,90.51780821917808
360,N209,3.1396276595744683,58.55796700000001,7.3671820000000015,HDAM,5.837534349421932,5.088958776629951,1.7489314777751084,8.85419158101184,1011.2915194576734,81.08493150684932
361,N210,4.299392293114339,62.500671,7.776139,HDAM,4.587945304178212,4.408109480877445,1.4352876385393207,8.28304090924459,1008.9912450502997,89.52328767123288
362,N215,17.811405263157894,63.032064,11.703242,HDAM,2.7249315495360387,1.521725994088266,-2.1089588613542793,5.42304098240725,1009.3397387360874,92.71506849315068
363,N216,3.3085,63.032098,11.703237,HDAM,2.7249315495360387,1.521725994088266,-2.1089588613542793,5.42304098240725,1009.3397387360874,92.71506849315068
364,N217,0.9619701030927834,59.658147,6.985078999999999,HDAM,5.654520644880321,2.1745479000043377,-0.8908492956055354,5.468766996596162,1010.8537137802333,78.6082191780822
365,N218,0.9763831347387718,60.208303,10.239006,HDAM,2.156438398197906,4.816794404504846,1.236109558008101,9.538438165912481,1010.7211096358626,96.26849315068493
366,N219,4.466450867052023,60.440009,5.860706,HDAM,11.315890562697632,4.374739624008741,1.8846848826498201,7.504328604864135,1010.3339862144156,79.32328767123288
367,N221,1.9734271099744245,60.974958,6.062494999999998,HDAM,9.016986456962481,2.3999177546380728,0.28128766075593153,4.983725912384179,1010.1646718482449,80.01095890410959
368,N222,2.103958925750395,59.187073,8.039686999999999,HDAM,3.302191846501337,4.501780725367469,0.7863561629126333,9.1752326952268,1011.1665900243472,88.95068493150686
369,N226,1.7893593919652553,60.464283,5.915178,HDAM,10.017808394399408,3.2035615724906936,0.8754520367116553,6.122219043628198,1010.3720689747431,79.01917808219179
370,N229,2.351090243902439,60.255341,5.740831,HDAM,11.924657713958663,5.7173971141599225,2.9591232177278357,8.960109410179804,1010.3090547744542,79.62739726027397
371,N230,3.014168152866242,59.636706,11.154443,HDAM,2.5161644159931025,5.810766977081968,1.991260253893186,10.365588787810443,1010.5356289798266,100.65479452054795
372,N231,2.6778074074074074,58.478973,6.0309940000000015,HDAM,6.936712447421192,7.917397076457943,5.7762464415026855,10.247972358334554,1011.2567262414384,83.17808219178082
373,N236,62.547530769230775,64.703361,12.836591,HDAM,4.098356240742827,3.344410873398389,-0.09682191259750765,7.185972436874697,1009.0654930637307,88.26027397260275
374,N237,0.29722043230016315,64.695063,13.64173,HDAM,2.6791781356889905,2.2122465330239844,-0.8424383408504806,5.580712177573818,1008.85891648384,88.76986301369863
375,N239,0.17890060483870968,64.886275,13.562079,HDAM,3.169315117189329,2.070986240214273,-1.0917260025257933,5.571753307482967,1008.9249429781142,88.23561643835616
376,N240,2.9189994683678897,65.20919599999999,12.796868,HDAM,5.584657643919122,3.5716985489713817,0.6309588854851788,7.110629979327117,1008.5038482247967,86.78356164383561
377,N241,1.7150816053511706,65.80354399999999,12.72901,HDAM,5.521369950738672,4.3833697604194075,2.012273930987879,7.326986138767576,1007.8178207606486,87.75890410958904
378,N242,0.3520906604142243,65.88709200000001,13.800660999999998,HDAM,4.160548006671749,2.0658355802501718,-0.5333972687743707,5.340219059081314,1008.3430271096425,86.98904109589041
379,N243,5.214210144927536,66.053038,13.336591,HDAM,5.540000084654926,3.2246848429412873,0.6716986024012305,6.439123139642689,1008.0397387360873,88.33150684931506
380,N244,105.31578947368419,66.052027,13.774634,HDAM,4.657534325612734,2.6393150131281926,0.1423561617987205,5.90794508254079,1008.2342597856914,87.72054794520548
381,N245,3.222005555555556,66.310342,13.563553,HDAM,5.9101370850654495,2.9861095260624606,0.7837808010819024,5.644657394876831,1007.9016563101991,88.61643835616438
382,N246,0.8949823529411765,66.06270699999999,13.997822,HDAM,4.4169863642078555,1.2855616265474117,-0.7286301088506637,4.269972512447467,1008.3000120398117,86.4
383,N247,5.673861111111113,66.336842,14.166999,HDAM,4.225753495791187,3.3999725369353815,0.39101369122221863,6.796547800919985,1008.294260354238,88.12602739726027
384,N248,0.7713972972972972,66.375658,13.657310999999998,HDAM,5.596986374953022,3.0173423968153457,0.7504383358798207,5.744904008385253,1007.9682321208797,88.2986301369863
385,N249,2.029126213592233,66.645942,13.560479,HDAM,6.0542466878890995,4.622794419384166,1.2428492844461987,6.416821764496295,1007.4515206950985,90.26575342465753
386,N250,0.7034073017683969,66.724624,13.941961,HDAM,5.266849427517147,0.9416986065164005,-0.5597808031952136,3.3851232139470233,1007.5030268420912,87.33698630136986
387,N251,2.1116150375939853,66.97119599999999,14.157405,HDAM,4.454520614833048,3.69980813424575,1.407287633755844,6.286739589692387,1007.3638486261237,88.65753424657534
388,N252,0.7621548183254344,66.951346,14.2253,HDAM,4.5504110321606674,1.8700547589269811,0.1423013637837482,4.534684819840405,1007.4213837087971,87.23835616438356
389,N253,1.3689214285714286,67.129685,14.955135999999998,HDAM,3.0432877132337386,3.287643754737426,0.7328766983206549,6.579835473368429,1007.6353552413314,88.96438356164384
